step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
292.000000,14.600000,29.350100,29.836188,12.692779,81.434228,2.484687,0.044491,29.815325,12.653483,0.095781,0.026845,0.000000,0.000000,0.000000,0.000000,16.094422
293.000000,14.650000,28.828500,29.854692,12.815628,81.890143,2.486029,0.017053,29.839085,12.808755,0.107495,-0.074434,0.000000,0.000000,0.000000,0.000000,16.200678
294.000000,14.700000,30.761000,29.872227,12.938686,82.402500,2.482307,0.027849,29.861218,12.964266,0.089156,0.097893,0.000000,0.000000,0.000000,0.000000,16.307246
295.000000,14.750000,28.443000,29.888637,13.061712,82.826300,2.487202,0.058698,29.881721,13.120002,0.102062,-0.060758,0.000000,0.000000,0.000000,0.000000,16.412522
296.000000,14.800000,28.788700,29.904167,13.185099,83.312808,2.484164,0.068858,29.881721,13.120002,0.102214,-0.001188,0.000000,0.000000,0.000000,0.000000,16.518360
297.000000,14.850000,28.394400,29.918631,13.308462,83.799450,2.484105,0.037187,29.900591,13.275943,0.107309,0.069648,0.000000,0.000000,0.000000,0.000000,16.623785
298.000000,14.900000,30.966600,29.932046,13.431940,84.310517,2.487587,0.014218,29.917828,13.432073,0.080519,-0.147207,0.000000,0.000000,0.000000,0.000000,16.729159
299.000000,14.950000,29.490500,29.944376,13.555707,84.693886,2.480227,0.034454,29.933429,13.588375,0.107046,0.047036,0.000000,0.000000,0.000000,0.000000,16.833041
300.000000,15.000000,29.006800,29.955845,13.679187,85.202896,2.482579,0.066187,29.947393,13.744832,0.098762,0.133868,0.000000,0.000000,0.000000,0.000000,16.937735
301.000000,15.050000,28.939300,29.966225,13.802881,85.672693,2.489272,0.061027,29.947393,13.744832,0.102035,0.024518,0.000000,0.000000,0.000000,0.000000,17.041783
302.000000,15.100000,28.583000,29.975616,13.926990,86.159472,2.490498,0.030104,29.959717,13.901427,0.112491,0.071066,0.000000,0.000000,0.000000,0.000000,17.145993
303.000000,15.150000,28.496200,29.983957,14.051235,86.696802,2.494051,0.015214,29.970401,14.058142,0.093605,-0.103289,0.000000,0.000000,0.000000,0.000000,17.250510
304.000000,15.200000,28.597600,29.991142,14.175730,87.143974,2.488887,0.040938,29.979443,14.214961,0.103060,-0.030715,0.000000,0.000000,0.000000,0.000000,17.353785
305.000000,15.250000,42.897500,29.997343,14.300020,87.635602,2.487351,0.072608,29.986842,14.371865,0.080551,0.004328,0.000000,0.000000,0.000000,0.000000,17.457097
306.000000,15.300000,29.247100,30.002474,14.424282,88.019087,2.487567,0.054698,29.986842,14.371865,0.078281,-0.019369,0.000000,0.000000,0.000000,0.000000,17.558755
307.000000,15.350000,29.434500,30.006773,14.548586,88.391752,2.486599,0.024308,29.992598,14.528839,0.091620,0.160794,0.000000,0.000000,0.000000,0.000000,17.660079
308.000000,15.400000,28.751700,30.010262,14.672867,88.828084,2.494639,0.018777,29.996710,14.685864,0.089985,-0.037909,0.000000,0.000000,0.000000,0.000000,17.761929
309.000000,15.450000,29.291800,30.012814,14.797573,89.257972,2.492743,0.047356,29.999178,14.842923,0.102295,0.041707,0.000000,0.000000,0.000000,0.000000,17.863742
310.000000,15.500000,28.480000,30.014428,14.922199,89.746683,2.494829,0.079127,30.000000,15.000000,0.093344,0.006928,0.000000,0.000000,0.000000,0.000000,17.965948
311.000000,15.550000,28.410800,30.014979,15.046940,90.192742,2.495175,0.049272,30.000000,15.000000,0.105922,-0.026567,0.000000,0.000000,0.000000,0.000000,18.067367
312.000000,15.600000,29.353600,30.014559,15.171698,90.699401,2.493847,0.021222,29.999178,15.157077,0.099723,-0.084950,0.000000,0.000000,0.000000,0.000000,18.169293
313.000000,15.650000,29.284400,30.013037,15.296381,91.175950,2.489599,0.024121,29.996710,15.314136,0.104265,-0.031662,0.000000,0.000000,0.000000,0.000000,18.270426
314.000000,15.700000,28.885700,30.010483,15.420834,91.673512,2.488016,0.053410,29.992598,15.471161,0.100774,0.036444,0.000000,0.000000,0.000000,0.000000,18.371357
315.000000,15.750000,29.328600,30.006850,15.545182,92.153992,2.489838,0.075380,29.992598,15.471161,0.108159,0.106385,0.000000,0.000000,0.000000,0.000000,18.471654
316.000000,15.800000,29.194600,30.002171,15.669586,92.670327,2.495157,0.044195,29.986842,15.628135,0.127458,-0.102892,0.000000,0.000000,0.000000,0.000000,18.572184
317.000000,15.850000,28.578700,29.996358,15.794209,93.281025,2.490013,0.019241,29.979443,15.785039,0.115548,-0.035369,0.000000,0.000000,0.000000,0.000000,18.673874
318.000000,15.900000,29.767200,29.989233,15.918505,93.832980,2.488244,0.030000,29.970401,15.941858,0.114167,0.032957,0.000000,0.000000,0.000000,0.000000,18.774073
319.000000,15.950000,28.994500,29.980916,16.042639,94.377891,2.489892,0.059816,29.959717,16.098573,0.094557,-0.053361,0.000000,0.000000,0.000000,0.000000,18.873697
320.000000,16.000000,28.637500,29.971413,16.166770,94.828886,2.487224,0.069193,29.959717,16.098573,0.099405,0.038517,0.000000,0.000000,0.000000,0.000000,18.971585
321.000000,16.050000,28.532400,29.960944,16.290690,95.302644,2.489150,0.038020,29.947393,16.255168,0.092510,-0.035255,0.000000,0.000000,0.000000,0.000000,19.069408
322.000000,16.100000,29.044300,29.949442,16.414615,95.743690,2.487387,0.016289,29.933429,16.411625,0.101459,-0.013397,0.000000,0.000000,0.000000,0.000000,19.166469
323.000000,16.150000,28.601300,29.936995,16.538360,96.227336,2.486718,0.035236,29.917828,16.567927,0.101635,-0.019409,0.000000,0.000000,0.000000,0.000000,19.263822
324.000000,16.200000,42.960700,29.923508,16.661962,96.711700,2.485747,0.066189,29.900591,16.724057,0.085227,0.013522,0.000000,0.000000,0.000000,0.000000,19.360813
325.000000,16.250000,28.964100,29.908982,16.785398,97.117289,2.486423,0.061912,29.900591,16.724057,0.092275,0.122255,0.000000,0.000000,0.000000,0.000000,19.456174
326.000000,16.300000,28.645800,29.893579,16.908761,97.556725,2.492536,0.031111,29.881721,16.879998,0.090187,-0.000764,0.000000,0.000000,0.000000,0.000000,19.551836
327.000000,16.350000,28.112900,29.877189,17.032306,97.987221,2.492498,0.016336,29.861218,17.035734,0.108684,0.056194,0.000000,0.000000,0.000000,0.000000,19.647267
328.000000,16.400000,30.690200,29.859872,17.155721,98.506639,2.495307,0.041159,29.839085,17.191245,0.099322,-0.020226,0.000000,0.000000,0.000000,0.000000,19.743851
329.000000,16.450000,30.533800,29.841417,17.279114,98.981538,2.494296,0.072277,29.815325,17.346517,0.096176,-0.153852,0.000000,0.000000,0.000000,0.000000,19.839398
330.000000,16.500000,31.300700,29.821947,17.402300,99.441113,2.486603,0.056174,29.815325,17.346517,0.108962,0.016599,0.000000,0.000000,0.000000,0.000000,19.934303
331.000000,16.550000,31.162400,29.801552,17.524946,99.960637,2.487433,0.026136,29.789941,17.501531,0.095355,0.100072,0.000000,0.000000,0.000000,0.000000,20.029619
332.000000,16.600000,29.799600,29.780040,17.647443,100.415014,2.492437,0.019249,29.762934,17.656271,0.116554,0.097553,0.000000,0.000000,0.000000,0.000000,20.123442
333.000000,16.650000,29.733900,29.757511,17.770012,100.972360,2.497315,0.046856,29.734309,17.810720,0.097853,-0.020379,0.000000,0.000000,0.000000,0.000000,20.218891
334.000000,16.700000,44.080900,29.733744,17.892595,101.440566,2.496296,0.078122,29.704068,17.964860,0.100112,-0.061964,0.000000,0.000000,0.000000,0.000000,20.312487
335.000000,16.750000,29.645800,29.708987,18.014929,101.919458,2.493198,0.050310,29.704068,17.964860,0.089186,-0.057044,0.000000,0.000000,0.000000,0.000000,20.405886
336.000000,16.800000,42.972600,29.683240,18.136902,102.345261,2.490345,0.021302,29.672214,18.118675,0.102332,-0.097949,0.000000,0.000000,0.000000,0.000000,20.497861
337.000000,16.850000,29.034900,29.656618,18.258540,102.833678,2.485448,0.022460,29.638751,18.272149,0.098000,-0.109294,0.000000,0.000000,0.000000,0.000000,20.590570
338.000000,16.900000,29.332600,29.629015,18.379708,103.300363,2.479983,0.052125,29.603684,18.425263,0.096952,0.112712,0.000000,0.000000,0.000000,0.000000,20.682335
339.000000,16.950000,28.743900,29.600488,18.500381,103.761014,2.485619,0.075186,29.603684,18.425263,0.095176,0.125657,0.000000,0.000000,0.000000,0.000000,20.773450
340.000000,17.000000,28.862100,29.570925,18.621094,104.214201,2.491902,0.043270,29.567014,18.578002,0.096783,-0.079119,0.000000,0.000000,0.000000,0.000000,20.864262
341.000000,17.050000,29.320200,29.540331,18.741875,104.676254,2.487946,0.016341,29.528747,18.730348,0.103988,0.054429,0.000000,0.000000,0.000000,0.000000,20.955107
342.000000,17.100000,43.273900,29.508814,18.862213,105.172155,2.490667,0.028284,29.488887,18.882286,0.103558,-0.092666,0.000000,0.000000,0.000000,0.000000,21.046109
343.000000,17.150000,29.952200,29.476221,18.982406,105.666532,2.486034,0.058903,29.447439,19.033797,0.111254,0.101699,0.000000,0.000000,0.000000,0.000000,21.136770
344.000000,17.200000,29.469300,29.442655,19.102090,106.196953,2.491119,0.068460,29.447439,19.033797,0.084481,-0.036069,0.000000,0.000000,0.000000,0.000000,21.227581
345.000000,17.250000,29.573800,29.407911,19.221702,106.599848,2.489315,0.037002,29.404405,19.184867,0.108707,-0.066253,0.000000,0.000000,0.000000,0.000000,21.315607
346.000000,17.300000,28.876100,29.372353,19.340980,107.118714,2.486003,0.013714,29.359792,19.335477,0.099917,0.005074,0.000000,0.000000,0.000000,0.000000,21.405584
347.000000,17.350000,29.126400,29.335765,19.459774,107.594695,2.486256,0.034040,29.313605,19.485612,0.096934,-0.058289,0.000000,0.000000,0.000000,0.000000,21.494162
348.000000,17.400000,29.173500,29.298188,19.578271,108.056422,2.483342,0.065521,29.265848,19.635255,0.094856,0.075396,0.000000,0.000000,0.000000,0.000000,21.582076
349.000000,17.450000,29.000800,29.259702,19.696323,108.507664,2.487112,0.061377,29.265848,19.635255,0.110368,0.068989,0.000000,0.000000,0.000000,0.000000,21.669319
350.000000,17.500000,29.638200,29.220227,19.814247,109.034054,2.490561,0.030086,29.216526,19.784390,0.098004,0.031889,0.000000,0.000000,0.000000,0.000000,21.757868
351.000000,17.550000,28.998500,29.179615,19.931967,109.501719,2.492156,0.014008,29.165646,19.933000,0.100850,0.031202,0.000000,0.000000,0.000000,0.000000,21.844853
352.000000,17.600000,42.501500,29.138017,20.049426,109.983366,2.493716,0.040207,29.113212,20.081069,0.100870,-0.121594,0.000000,0.000000,0.000000,0.000000,21.931799
353.000000,17.650000,28.889200,29.095406,20.166605,110.465412,2.487636,0.071762,29.059230,20.228581,0.088558,-0.128191,0.000000,0.000000,0.000000,0.000000,22.018403
354.000000,17.700000,28.817900,29.051916,20.283136,110.887255,2.481227,0.055043,29.059230,20.228581,0.106608,0.026855,0.000000,0.000000,0.000000,0.000000,22.103138
355.000000,17.750000,28.745800,29.007685,20.399044,111.394371,2.482569,0.023859,29.003706,20.375519,0.100500,0.108748,0.000000,0.000000,0.000000,0.000000,22.189186
356.000000,17.800000,28.428300,28.962405,20.514619,111.872490,2.488007,0.017345,28.946647,20.521868,0.103753,0.031802,0.000000,0.000000,0.000000,0.000000,22.274208
357.000000,17.850000,28.488900,28.916060,20.630065,112.367274,2.489597,0.046839,28.888059,20.667612,0.081276,0.080132,0.000000,0.000000,0.000000,0.000000,22.359355
358.000000,17.900000,32.235300,28.868690,20.745179,112.754575,2.493603,0.078890,28.827947,20.812734,0.099379,0.046273,0.000000,0.000000,0.000000,0.000000,22.441764
359.000000,17.950000,29.007400,28.820466,20.860155,113.229427,2.495917,0.048008,28.827947,20.812734,0.097283,0.014568,0.000000,0.000000,0.000000,0.000000,22.525951
360.000000,18.000000,29.069800,28.771245,20.974834,113.694629,2.496645,0.018292,28.766319,20.957218,0.106071,-0.104029,0.000000,0.000000,0.000000,0.000000,22.609589
361.000000,18.050000,29.003600,28.721079,21.089143,114.202306,2.491444,0.021496,28.703182,21.101050,0.100893,-0.174482,0.000000,0.000000,0.000000,0.000000,22.693813
362.000000,18.100000,28.796100,28.670010,21.202766,114.684024,2.482720,0.052038,28.638542,21.244212,0.099295,0.005885,0.000000,0.000000,0.000000,0.000000,22.773935
363.000000,18.150000,29.179000,28.618169,21.315559,115.156397,2.483014,0.074199,28.638542,21.244212,0.091545,-0.045055,0.000000,0.000000,0.000000,0.000000,22.828414
364.000000,18.200000,37.926700,28.565394,21.427934,115.591741,2.480761,0.041837,28.572406,21.386689,0.095749,-0.002765,0.000000,0.000000,0.000000,0.000000,22.881290
365.000000,18.250000,30.039200,28.511815,21.539804,116.046782,2.480623,0.013341,28.504782,21.528466,0.089944,0.039802,0.000000,0.000000,0.000000,0.000000,22.934424
366.000000,18.300000,29.837700,28.457352,21.651238,116.474057,2.482613,0.028361,28.435676,21.669528,0.106622,-0.129725,0.000000,0.000000,0.000000,0.000000,22.986272
367.000000,18.350000,28.758700,28.402015,21.762351,116.981524,2.476127,0.060164,28.365098,21.809857,0.103101,0.065004,0.000000,0.000000,0.000000,0.000000,23.040430
368.000000,18.400000,29.056700,28.345844,21.872682,117.470830,2.479377,0.065708,28.365098,21.809857,0.086425,0.108454,0.000000,0.000000,0.000000,0.000000,23.093416
369.000000,18.450000,28.440200,28.288658,21.982673,117.881098,2.484800,0.033522,28.293054,21.949441,0.105237,0.147507,0.000000,0.000000,0.000000,0.000000,23.143411
370.000000,18.500000,28.720600,28.230558,22.092491,118.382364,2.492175,0.011791,28.219552,22.088261,0.097531,-0.065029,0.000000,0.000000,0.000000,0.000000,23.196175
371.000000,18.550000,28.852000,28.171325,22.202121,118.848062,2.488924,0.036043,28.144600,22.226305,0.106347,0.022763,0.000000,0.000000,0.000000,0.000000,23.247399
372.000000,18.600000,28.715400,28.111281,22.311124,119.355494,2.490062,0.067857,28.068207,22.363556,0.095949,0.092685,0.000000,0.000000,0.000000,0.000000,23.153096
373.000000,18.650000,28.751500,28.050246,22.419640,119.813201,2.494696,0.058889,28.068207,22.363556,0.094629,0.047969,0.000000,0.000000,0.000000,0.000000,23.052936
374.000000,18.700000,28.870600,27.988232,22.527866,120.265412,2.497095,0.027949,27.990381,22.500000,0.102091,0.037014,0.000000,0.000000,0.000000,0.000000,22.952329
375.000000,18.750000,28.257500,27.925304,22.635703,120.753992,2.498945,0.014174,27.911130,22.635621,0.107896,-0.120448,0.000000,0.000000,0.000000,0.000000,22.850846
376.000000,18.800000,29.002800,27.861412,22.743079,121.270946,2.492923,0.041285,27.830464,22.770405,0.086676,0.056514,0.000000,0.000000,0.000000,0.000000,22.748584
377.000000,18.850000,28.988800,27.796710,22.849617,121.684659,2.495749,0.073000,27.748390,22.904337,0.107212,0.024047,0.000000,0.000000,0.000000,0.000000,22.647393
378.000000,18.900000,28.554500,27.731166,22.955805,122.197656,2.496951,0.054274,27.748390,22.904337,0.104591,-0.046683,0.000000,0.000000,0.000000,0.000000,22.544643
379.000000,18.950000,29.808000,27.664642,23.061453,122.698260,2.494617,0.024053,27.664919,23.037402,0.107969,0.101427,0.000000,0.000000,0.000000,0.000000,22.441611
380.000000,19.000000,28.226200,27.597261,23.166418,123.214674,2.499688,0.017491,27.580059,23.169586,0.100393,0.084922,0.000000,0.000000,0.000000,0.000000,22.338129
381.000000,19.050000,41.794300,27.528797,23.270982,123.695573,2.503934,0.046010,27.493819,23.300873,0.091436,-0.078227,0.000000,0.000000,0.000000,0.000000,22.234461
382.000000,19.100000,29.976300,27.459340,23.375146,124.134056,2.500023,0.077271,27.406209,23.431251,0.098991,-0.094738,0.000000,0.000000,0.000000,0.000000,22.130735
383.000000,19.150000,30.533900,27.389198,23.478613,124.608258,2.495286,0.050324,27.406209,23.431251,0.099401,0.062640,0.000000,0.000000,0.000000,0.000000,22.026490
384.000000,19.200000,29.199400,27.318337,23.581300,125.083534,2.498418,0.020626,27.317238,23.560704,0.086804,-0.125715,0.000000,0.000000,0.000000,0.000000,21.922091
385.000000,19.250000,40.325800,27.246536,23.683525,125.498776,2.492132,0.020428,27.226917,23.689218,0.100684,0.039722,0.000000,0.000000,0.000000,0.000000,21.817837
386.000000,19.300000,28.770800,27.174179,23.784971,125.979617,2.494118,0.050267,27.135255,23.816779,0.104847,-0.010576,0.000000,0.000000,0.000000,0.000000,21.712921
387.000000,19.350000,42.053200,27.100914,23.885886,126.480886,2.493590,0.077169,27.135255,23.816779,0.099861,0.029299,0.000000,0.000000,0.000000,0.000000,21.607404
388.000000,19.400000,44.414000,27.026786,23.986135,126.958054,2.495054,0.045477,27.042262,23.943373,0.115970,-0.129539,0.000000,0.000000,0.000000,0.000000,21.501791
389.000000,19.450000,28.821500,26.951781,24.085822,127.513165,2.488578,0.017266,26.947949,24.068987,0.091372,-0.028887,0.000000,0.000000,0.000000,0.000000,21.395105
390.000000,19.500000,28.836500,26.876010,24.184521,127.948653,2.487133,0.025368,26.852325,24.193606,0.109112,0.127512,0.000000,0.000000,0.000000,0.000000,21.289347
391.000000,19.550000,28.871400,26.799537,24.282584,128.469012,2.493509,0.056101,26.755402,24.317217,0.092994,0.000511,0.000000,0.000000,0.000000,0.000000,21.182654
392.000000,19.600000,28.753000,26.721977,24.380198,128.913155,2.493534,0.071301,26.755402,24.317217,0.093183,0.012880,0.000000,0.000000,0.000000,0.000000,21.075980
393.000000,19.650000,28.889800,26.643662,24.477209,129.358211,2.494178,0.039774,26.657189,24.439806,0.112907,-0.010539,0.000000,0.000000,0.000000,0.000000,20.969016
394.000000,19.700000,28.649200,26.564576,24.573633,129.898346,2.493651,0.014069,26.557699,24.561360,0.097268,-0.109530,0.000000,0.000000,0.000000,0.000000,20.861018
395.000000,19.750000,31.276600,26.484601,24.669287,130.363055,2.488175,0.030386,26.456940,24.681865,0.094281,-0.034642,0.000000,0.000000,0.000000,0.000000,20.753256
396.000000,19.800000,29.539600,26.404031,24.764081,130.812414,2.486443,0.061621,26.354926,24.801309,0.098117,0.088863,0.000000,0.000000,0.000000,0.000000,20.645545
397.000000,19.850000,29.435000,26.322776,24.858175,131.279848,2.490886,0.065325,26.354926,24.801309,0.114447,0.066642,0.000000,0.000000,0.000000,0.000000,20.537509
398.000000,19.900000,30.076800,26.240609,24.951770,131.826692,2.494218,0.033943,26.251666,24.919678,0.093253,-0.055239,0.000000,0.000000,0.000000,0.000000,20.428479
399.000000,19.950000,30.267300,26.157442,25.044700,132.272205,2.491456,0.012860,26.147172,25.036959,0.107710,-0.042519,0.000000,0.000000,0.000000,0.000000,20.319618
400.000000,20.000000,30.367900,26.073648,25.136878,132.786715,2.489330,0.036065,26.041456,25.153140,0.097029,0.033019,0.000000,0.000000,0.000000,0.000000,20.210194
401.000000,20.050000,30.806700,25.989101,25.228223,133.249470,2.490981,0.067652,25.934529,25.268207,0.089332,-0.085778,0.000000,0.000000,0.000000,0.000000,20.100857
402.000000,20.100000,30.136800,25.903763,25.318942,133.675592,2.486692,0.059335,25.934529,25.268207,0.091251,-0.092140,0.000000,0.000000,0.000000,0.000000,19.991385
403.000000,20.150000,29.414000,25.817901,25.408868,134.110170,2.482085,0.028041,25.826403,25.382148,0.087841,0.019293,0.000000,0.000000,0.000000,0.000000,19.881811
404.000000,20.200000,29.153100,25.731519,25.497975,134.527646,2.483050,0.014743,25.717090,25.494950,0.109583,0.043243,0.000000,0.000000,0.000000,0.000000,19.772279
405.000000,20.250000,28.446000,25.644457,25.586485,135.049411,2.485212,0.042868,25.606602,25.606602,0.085468,-0.072608,0.000000,0.000000,0.000000,0.000000,19.661972
406.000000,20.300000,29.119000,25.556516,25.674275,135.456067,2.481581,0.074990,25.494950,25.717090,0.103607,-0.023097,0.000000,0.000000,0.000000,0.000000,19.551806
407.000000,20.350000,29.008200,25.468083,25.761311,135.948873,2.480427,0.051743,25.494950,25.717090,0.087987,-0.063183,0.000000,0.000000,0.000000,0.000000,19.441208
408.000000,20.400000,28.522600,25.378946,25.847543,136.366771,2.477268,0.021380,25.382148,25.826403,0.109434,0.122204,0.000000,0.000000,0.000000,0.000000,19.330699
409.000000,20.450000,28.369500,25.289297,25.933013,136.886606,2.483378,0.021145,25.268207,25.934529,0.098615,0.010664,0.000000,0.000000,0.000000,0.000000,19.219722
410.000000,20.500000,29.077000,25.198654,26.017876,137.355850,2.483911,0.051260,25.153140,26.041456,0.093973,-0.041192,0.000000,0.000000,0.000000,0.000000,19.108384
411.000000,20.550000,29.115500,25.107299,26.102011,137.802965,2.481851,0.075949,25.153140,26.041456,0.099690,0.044781,0.000000,0.000000,0.000000,0.000000,18.996852
412.000000,20.600000,28.963500,25.015366,26.185362,138.277067,2.484090,0.043872,25.036959,26.147172,0.105128,-0.028395,0.000000,0.000000,0.000000,0.000000,18.885105
413.000000,20.650000,28.894800,24.922663,26.268024,138.777668,2.482671,0.016628,24.919678,26.251666,0.091604,-0.032791,0.000000,0.000000,0.000000,0.000000,18.772951
414.000000,20.700000,29.166200,24.829295,26.349826,139.213232,2.481031,0.028447,24.801309,26.354926,0.115642,0.089914,0.000000,0.000000,0.000000,0.000000,18.660773
415.000000,20.750000,29.891000,24.735370,26.430862,139.763648,2.485527,0.059522,24.681865,26.456940,0.085481,-0.052580,0.000000,0.000000,0.000000,0.000000,18.548213
416.000000,20.800000,29.516700,24.640499,26.511137,140.170417,2.482898,0.068179,24.681865,26.456940,0.103572,0.113955,0.000000,0.000000,0.000000,0.000000,18.435459
417.000000,20.850000,30.031300,24.545162,26.590653,140.663315,2.488595,0.036720,24.561360,26.557699,0.096089,0.044099,0.000000,0.000000,0.000000,0.000000,18.322495
418.000000,20.900000,30.378400,24.448924,26.669526,141.121427,2.490800,0.015340,24.439806,26.657189,0.120134,0.072950,0.000000,0.000000,0.000000,0.000000,18.209094
419.000000,20.950000,28.726700,24.351972,26.747696,141.695678,2.494448,0.035599,24.317217,26.755402,0.088974,-0.072767,0.000000,0.000000,0.000000,0.000000,18.095274
420.000000,21.000000,29.059900,24.254099,26.825004,142.120678,2.490810,0.066376,24.193606,26.852325,0.103045,-0.092091,0.000000,0.000000,0.000000,0.000000,17.981144
421.000000,21.050000,28.780100,24.155798,26.901472,142.612614,2.486205,0.062006,24.193606,26.852325,0.085348,-0.093546,0.000000,0.000000,0.000000,0.000000,17.866967
422.000000,21.100000,28.660600,24.057028,26.976953,143.018861,2.481528,0.031373,24.068987,26.947949,0.120306,0.024128,0.000000,0.000000,0.000000,0.000000,17.752805
423.000000,21.150000,28.785800,23.957911,27.051591,143.591804,2.482734,0.017274,23.943373,27.042262,0.089386,-0.029017,0.000000,0.000000,0.000000,0.000000,17.638713
424.000000,21.200000,30.026700,23.858005,27.125271,144.016777,2.481283,0.042418,23.816779,27.135255,0.093988,0.138591,0.000000,0.000000,0.000000,0.000000,17.524275
425.000000,21.250000,28.890000,23.757613,27.198164,144.463494,2.488213,0.074194,23.689218,27.226917,0.101210,0.067878,0.000000,0.000000,0.000000,0.000000,17.409749
426.000000,21.300000,28.461100,23.656375,27.270475,144.946106,2.491607,0.054552,23.689218,27.226917,0.080752,0.026037,0.000000,0.000000,0.000000,0.000000,17.294763
427.000000,21.350000,29.116100,23.554392,27.342027,145.331211,2.492909,0.025580,23.560704,27.317238,0.118290,-0.066665,0.000000,0.000000,0.000000,0.000000,17.179311
428.000000,21.400000,28.765000,23.451877,27.412929,145.897043,2.489575,0.021693,23.431251,27.406209,0.095654,0.090962,0.000000,0.000000,0.000000,0.000000,17.063934
429.000000,21.450000,30.167300,23.348804,27.482722,146.353245,2.494123,0.049199,23.300873,27.493819,0.111172,-0.041597,0.000000,0.000000,0.000000,0.000000,16.948316
430.000000,21.500000,30.881800,23.244990,27.551818,146.884998,2.492044,0.080520,23.169586,27.580059,0.098268,0.014874,0.000000,0.000000,0.000000,0.000000,16.832493
431.000000,21.550000,30.703600,23.140627,27.619891,147.354209,2.492787,0.049247,23.169586,27.580059,0.107140,-0.073826,0.000000,0.000000,0.000000,0.000000,16.716440
432.000000,21.600000,29.723600,23.035678,27.687127,147.866249,2.489096,0.022275,23.037402,27.664919,0.096437,0.011605,0.000000,0.000000,0.000000,0.000000,16.600323
433.000000,21.650000,28.583500,22.930288,27.753324,148.326120,2.489676,0.026416,22.904337,27.748390,0.100288,-0.027943,0.000000,0.000000,0.000000,0.000000,16.484060
434.000000,21.700000,28.989300,22.824346,27.818689,148.804590,2.488279,0.055211,22.770405,27.830464,0.095825,0.006636,0.000000,0.000000,0.000000,0.000000,16.367693
435.000000,21.750000,29.345800,22.717922,27.883130,149.261372,2.488611,0.074352,22.770405,27.830464,0.112320,-0.118899,0.000000,0.000000,0.000000,0.000000,16.251172
436.000000,21.800000,30.236800,22.610973,27.946729,149.797472,2.482666,0.043299,22.635621,27.911130,0.105964,0.036087,0.000000,0.000000,0.000000,0.000000,16.134831
437.000000,21.850000,29.042400,22.503690,28.009175,150.301795,2.484470,0.019153,22.500000,27.990381,0.095262,-0.036709,0.000000,0.000000,0.000000,0.000000,16.018504
438.000000,21.900000,29.115700,22.395784,28.070720,150.755184,2.482635,0.032325,22.363556,28.068207,0.093855,-0.057248,0.000000,0.000000,0.000000,0.000000,15.901726
439.000000,21.950000,28.432600,22.287474,28.131363,151.201507,2.479772,0.062585,22.226305,28.144600,0.094883,0.094206,0.000000,0.000000,0.000000,0.000000,15.784886
440.000000,22.000000,29.048100,22.178820,28.191092,151.652228,2.484483,0.066456,22.226305,28.144600,0.089790,-0.038937,0.000000,0.000000,0.000000,0.000000,15.668098
441.000000,22.050000,30.857800,22.069493,28.250077,152.079430,2.482536,0.035833,22.088261,28.219552,0.101815,0.008478,0.000000,0.000000,0.000000,0.000000,15.550846
442.000000,22.100000,29.606600,21.959815,28.308199,152.563837,2.482960,0.018357,21.949441,28.293054,0.094144,0.015625,0.000000,0.000000,0.000000,0.000000,15.433929
443.000000,22.150000,29.419500,21.849630,28.365401,153.011600,2.483741,0.039774,21.809857,28.365098,0.106694,0.059709,0.000000,0.000000,0.000000,0.000000,15.316670
444.000000,22.200000,29.724500,21.738967,28.421758,153.519645,2.486727,0.070821,21.669528,28.435676,0.104742,-0.003664,0.000000,0.000000,0.000000,0.000000,15.199682
445.000000,22.250000,29.040800,21.627675,28.477199,154.018923,2.486543,0.058955,21.669528,28.435676,0.104365,-0.054762,0.000000,0.000000,0.000000,0.000000,15.082413
446.000000,22.300000,29.607100,21.515913,28.531663,154.516356,2.483805,0.029669,21.528466,28.504782,0.098500,0.002861,0.000000,0.000000,0.000000,0.000000,14.965070
447.000000,22.350000,28.735100,21.403805,28.585097,154.985128,2.483948,0.021308,21.386689,28.572406,0.109007,-0.132779,0.000000,0.000000,0.000000,0.000000,14.847578
448.000000,22.400000,30.362700,21.291258,28.637614,155.504314,2.477309,0.047055,21.244212,28.638542,0.110912,0.154819,0.000000,0.000000,0.000000,0.000000,14.730422
449.000000,22.450000,29.599800,21.178541,28.688972,156.031234,2.485050,0.078784,21.101050,28.703182,0.093613,0.083243,0.000000,0.000000,0.000000,0.000000,14.613613
450.000000,22.500000,29.133000,21.065003,28.739448,156.476831,2.489213,0.051133,21.101050,28.703182,0.108985,-0.045418,0.000000,0.000000,0.000000,0.000000,14.495685
451.000000,22.550000,28.400500,20.950886,28.789123,156.997014,2.486942,0.023666,20.957218,28.766319,0.101969,0.066430,0.000000,0.000000,0.000000,0.000000,14.378183
452.000000,22.600000,29.345900,20.836426,28.837715,157.483024,2.490263,0.025627,20.812734,28.827947,0.089931,-0.033273,0.000000,0.000000,0.000000,0.000000,14.260455
453.000000,22.650000,29.418600,20.721405,28.885398,157.911897,2.488599,0.053859,20.667612,28.888059,0.102883,0.114022,0.000000,0.000000,0.000000,0.000000,14.141989
