step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
102.000000,5.100000,2.328800,12.323406,-0.222411,8.680238,2.279415,0.223639,12.300000,0.000000,0.088363,0.076997,0.000000,0.000000,0.000000,0.000000,0.395424
103.000000,5.150000,1.986500,12.436071,-0.205210,9.065917,2.283265,0.208357,12.400000,0.000000,0.072883,0.075202,0.000000,0.000000,0.000000,0.000000,0.451176
104.000000,5.200000,2.562600,12.548808,-0.187222,9.384304,2.287025,0.193479,12.500000,0.000000,0.055867,0.091614,0.000000,0.000000,0.000000,0.000000,0.495758
105.000000,5.250000,2.328200,12.661629,-0.168576,9.628579,2.291606,0.172888,12.700000,0.000000,0.044084,0.112496,0.000000,0.000000,0.000000,0.000000,0.444730
106.000000,5.300000,2.051100,12.774595,-0.149411,9.821645,2.297230,0.151556,12.800000,0.000000,0.033986,0.123321,0.000000,0.000000,0.000000,0.000000,0.396081
107.000000,5.350000,1.943300,12.887773,-0.129818,9.970811,2.303396,0.130393,12.900000,0.000000,0.025560,0.112912,0.000000,0.000000,0.000000,0.000000,0.350550
108.000000,5.400000,2.992200,13.001203,-0.109877,10.083277,2.309042,0.109883,13.000000,0.000000,0.013202,0.149987,0.000000,0.000000,0.000000,0.000000,0.308922
109.000000,5.450000,2.044800,13.114872,-0.089664,10.141499,2.316541,0.090889,13.100000,0.000000,0.001491,0.108911,0.000000,0.000000,0.000000,0.000000,0.270967
110.000000,5.500000,2.273200,13.228890,-0.069269,10.148096,2.321987,0.075052,13.200000,0.000000,-0.008074,0.106873,0.000000,0.000000,0.000000,0.000000,0.237341
111.000000,5.550000,1.918300,13.343173,-0.048813,10.112289,2.327331,0.065166,13.300000,0.000000,-0.018667,0.066561,0.000000,0.000000,0.000000,0.000000,0.209058
112.000000,5.600000,3.056000,13.457731,-0.028381,10.029305,2.330659,0.050913,13.500000,0.000000,-0.028590,0.061193,0.000000,0.000000,0.000000,0.000000,0.186484
