step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
35.000000,1.750000,5682.877000,4.363219,-0.009573,0.095968,2.486298,0.038006,4.400000,0.000000,-0.003073,0.021804,0.000000,0.000000,0.000000,0.000000,3.064525
36.000000,1.800000,5120.491900,4.487534,-0.009364,0.081374,2.487388,0.015592,4.500000,0.000000,-0.016119,-0.017262,0.000000,0.000000,0.000000,0.000000,2.945009
37.000000,1.850000,5839.930200,4.611903,-0.009188,0.004794,2.486525,0.015037,4.600000,0.000000,-0.013194,-0.001551,0.000000,0.000000,0.000000,0.000000,2.825458
38.000000,1.900000,5526.475900,4.736229,-0.009177,-0.057866,2.486448,0.037374,4.700000,0.000000,-0.004020,-0.026831,0.000000,0.000000,0.000000,0.000000,2.706414
39.000000,1.950000,5597.544100,4.860552,-0.009303,-0.076958,2.485106,0.040530,4.900000,0.000000,-0.003441,-0.027623,0.000000,0.000000,0.000000,0.000000,2.587954
40.000000,2.000000,5427.345000,4.984807,-0.009470,-0.093290,2.483725,0.017903,5.000000,0.000000,-0.010772,-0.025825,0.000000,0.000000,0.000000,0.000000,2.469958
41.000000,2.050000,5078.309700,5.108993,-0.009672,-0.144389,2.482434,0.013207,5.100000,0.000000,-0.014109,-0.094691,0.000000,0.000000,0.000000,0.000000,2.352357
42.000000,2.100000,5234.586100,5.233114,-0.009985,-0.211286,2.477699,0.034587,5.200000,0.000000,-0.028624,-0.137446,0.000000,0.000000,0.000000,0.000000,2.235307
43.000000,2.150000,5238.490100,5.356998,-0.010442,-0.346775,2.470827,0.044251,5.400000,0.000000,-0.031709,-0.258479,0.000000,0.000000,0.000000,0.000000,2.118981
44.000000,2.200000,5414.276500,5.480538,-0.011189,-0.496459,2.457903,0.022450,5.500000,0.000000,-0.049120,-0.269045,0.000000,0.000000,0.000000,0.000000,2.003773
45.000000,2.250000,4378.838600,5.603428,-0.012254,-0.727226,2.444451,0.012725,5.600000,0.000000,-0.065076,-0.292683,0.000000,0.000000,0.000000,0.000000,1.890090
46.000000,2.300000,4581.072300,5.725641,-0.013806,-1.031464,2.429817,0.029121,5.700000,0.000000,-0.069851,-0.271256,0.000000,0.000000,0.000000,0.000000,1.778325
47.000000,2.350000,5156.498700,5.847112,-0.015993,-1.356142,2.416254,0.049752,5.800000,0.000000,-0.077247,-0.300908,0.000000,0.000000,0.000000,0.000000,1.668827
48.000000,2.400000,5106.070400,5.967891,-0.018852,-1.713325,2.401208,0.037234,6.000000,0.000000,-0.081752,-0.293231,0.000000,0.000000,0.000000,0.000000,1.561829
49.000000,2.450000,4539.797000,6.087897,-0.022441,-2.089074,2.386547,0.025497,6.100000,0.000000,-0.089457,-0.240001,0.000000,0.000000,0.000000,0.000000,1.457659
